time,Biomass(kg),DO(mg/L)
87.5,462.9602801370725,-0.24266683617794263
87.60000000000001,462.96034635863856,-0.24266947402695271
87.7,462.96041094543784,-0.2426720467675486
87.80000000000001,462.9604739384623,-0.24267455603169313
87.9,462.96053537785485,-0.2426770034175212
88.0,462.9605953029494,-0.24267939049095866
88.10000000000001,462.96065375231234,-0.2426817187873412
88.2,462.96071075645136,-0.24268398952272024
88.30000000000001,462.96076634683385,-0.24268620395096613
88.4,462.96082056461756,-0.24268836370949956
88.5,462.96087344396364,-0.2426904701585219
88.60000000000001,462.960925018276,-0.24269252462807459
88.7,462.9609753202325,-0.24269452841929315
88.80000000000001,462.96102438181674,-0.24269648280566153
88.9,462.9610722343496,-0.2426983890342662
89.0,462.9611189085209,-0.24270024832705014
89.10000000000001,462.96116443201527,-0.24270206178678116
89.2,462.9612088250931,-0.24270383022198685
89.30000000000001,462.9612521223375,-0.2427055550084398
89.4,462.96129435093553,-0.2427072372287991
89.5,462.9613355374549,-0.24270887794106202
89.60000000000001,462.96137570786817,-0.242710478179539
89.7,462.9614148875778,-0.24271203895582905
89.80000000000001,462.96145310144027,-0.24271356125979465
89.9,462.9614903737908,-0.2427150460605371
90.0,462.9615267284678,-0.24271649430737155
90.10000000000001,462.9615621807948,-0.24271790661149584
90.2,462.96159675764784,-0.2427192840427036
90.30000000000001,462.9616304809928,-0.242720627475779
90.4,462.961663372004,-0.24272193775402556
90.5,462.96169545138196,-0.2427232157018801
90.60000000000001,462.9617267393733,-0.24272446212570364
90.7,462.9617572557907,-0.24272567781457247
90.80000000000001,462.9617870200327,-0.24272686354106918
90.9,462.9618160511038,-0.2427280200620736
91.0,462.9618443633346,-0.24272914794872552
91.10000000000001,462.9618719749605,-0.24273024792727457
91.2,462.9618989048325,-0.2427313207483859
91.30000000000001,462.9619251698758,-0.24273236708617865
91.4,462.96195078664425,-0.24273338759996646
91.5,462.9619757713359,-0.24273438293490432
91.60000000000001,462.9620001398099,-0.24273535372263558
91.7,462.9620239076024,-0.24273630058193862
91.80000000000001,462.96204708994287,-0.24273722411937412
91.9,462.96206969826204,-0.2427381247905563
92.0,462.9620917438323,-0.24273900304477905
92.10000000000001,462.9621132444492,-0.2427398595904282
92.2,462.9621342136806,-0.24274069496791476
92.30000000000001,462.96215466481465,-0.24274150970650357
92.4,462.9621746108739,-0.24274230432487556
92.5,462.96219406462944,-0.24274307933169004
92.60000000000001,462.96221303861506,-0.24274383522614698
92.7,462.9622315451412,-0.24274457249854925
92.80000000000001,462.96224959630945,-0.24274529163086497
92.9,462.96226720402626,-0.24274599309728978
93.0,462.9622843800175,-0.24274667736480898
93.10000000000001,462.96230112359734,-0.24274734440742718
93.2,462.96231745164846,-0.24274799489689083
93.30000000000001,462.96233337617383,-0.2427486293111092
93.4,462.96234890732217,-0.2427492480543221
93.5,462.96236405504334,-0.2427498515228473
93.60000000000001,462.96237882909924,-0.24275044010550717
